mechanism,varied_parameter,varied_value,feasible,USC,UTSP,UDP,delivery_time,time_ratio,quality_q,risk_cost,pS,avg_pT,avg_psr,pT,z,baseline_rule,decay_type,delivery_time_type,solver,risk_cap
APM,t1_t0,0.46499999999999997,True,739.2158146976233,15.086037046503613,4.352017940485055,0.8789471809084783,0.8789471809084783,12.105281909152165,17.414230922887718,2.7003740997132466,0.000280594635012377,0.4865531001628654,1.5533645e-05;0;4.122154e-05;0;0;0.0011784525;0.00082896788;0.00052856357;0;0;0.0004938019,3310.6933;0;8;0;64.971167;12522.767;14758.267;2;0;6.7575;155.72,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.00013891361399029164
Proposed,t1_t0,0.47,True,731.2599428552087,67.36473573235409,29.372607559378388,0.8472927927972216,0.8472927927972216,15.270720720277842,18.12205886127189,6.911934570888668,0.0005187522954299558,0.5094261854055178,0.00072693494;0;9.4294272e-05;0;0;0.0034428439;0;0.0012685526;0;0.00017364955;0,18117.45;0;2;0;0;22865.757;0;2;0;94.088453;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.47,True,667.7446679692766,13.62744221240562,2.772875977560867,0.9086252559237317,0.9086252559237317,9.137474407626833,13.864379887804349,2.968763500125979,0.00023125979625271618,0.48916751081227794,1.1690645e-05;0;3.0802795e-05;3.4899906e-05;4.2131043e-05;0.00098990006;0.00062863537;0.00016914034;0;0.00026190433;0.00037475326,2896.8567;0;7;1;2273.9908;10957.421;12913.483;1;0;236.5125;136.255,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.0001389136139902916
BGM,t1_t0,0.47,True,633.0145691559302,12.918664684613233,3.5965306954130583,0.9187253698412213,0.9187253698412213,8.127463015877867,17.982653477065305,3.7369306465328034,0.00025568408370172703,0.49172856947534244,1.3473744e-05;0;6.9847609e-07;0.00013401564;9.5317697e-05;0.00075520616;0.00055951348;0.00050742103;0;0.00023845136;0.00050842735,3130.931;0;1;2;3439.65;8359.5426;12096.96;2;0;215.33331;162.0979,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.0001389136139902916
APM,t1_t0,0.47,True,717.210243462778,14.636943755070739,4.352017940485055,0.8883982258644836,0.8883982258644836,11.160177413551642,17.414230922887718,2.888815764400014,0.000280594635012377,0.4865531001628654,1.5533645e-05;0;4.122154e-05;0;0;0.0011784525;0.00082896788;0.00052856357;0;0;0.0004938019,3310.6933;0;8;0;64.971167;12522.767;14758.267;2;0;6.7575;155.72,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.0001389136139902916
Proposed,t1_t0,0.475,True,721.4379884587327,60.08901513141866,29.372607559378395,0.8563065459120857,0.8563065459120857,14.369345408791434,18.12205886127189,6.839177364879316,0.0005187522954299558,0.5094261854055178,0.00072693494;0;9.4294272e-05;0;0;0.0034428439;0;0.0012685526;0;0.00017364955;0,18117.45;0;2;0;0;22865.757;0;2;0;94.088453;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.475,True,638.2833032164679,13.02618986956467,2.772875977560867,0.9182914820505799,0.9182914820505799,8.170851794942013,13.864379887804349,3.2463871365623134,0.00023125979625271618,0.48916751081227794,1.1690645e-05;0;3.0802795e-05;3.4899906e-05;4.2131043e-05;0.00098990006;0.00062863537;0.00016914034;0;0.00026190433;0.00037475326,2896.8567;0;7;1;2273.9908;10957.421;12913.483;1;0;236.5125;136.255,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00013891361399029164
BGM,t1_t0,0.475,True,599.7166803456365,12.239115932425332,3.5965306954130583,0.9284990439884684,0.9284990439884684,7.150095601153161,17.982653477065305,4.152702079342728,0.00025568408370172703,0.49172856947534244,1.3473744e-05;0;6.9847609e-07;0.00013401564;9.5317697e-05;0.00075520616;0.00055951348;0.00050742103;0;0.00023845136;0.00050842735,3130.931;0;1;2;3439.65;8359.5426;12096.96;2;0;215.33331;162.0979,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00013891361399029164
APM,t1_t0,0.475,True,693.4233512670377,14.151496974640022,4.352017940485055,0.8978492708204887,0.8978492708204887,10.21507291795113,17.414230922887718,3.1085680856507576,0.000280594635012377,0.4865531001628654,1.5533645e-05;0;4.122154e-05;0;0;0.0011784525;0.00082896788;0.00052856357;0;0;0.0004938019,3310.6933;0;8;0;64.971167;12522.767;14758.267;2;0;6.7575;155.72,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.00013891361399029164
Proposed,t1_t0,0.48,True,711.4012916715571,64.68214351019591,33.64463604695851,0.8564939514822822,0.8564939514822822,14.350604851771775,20.196956956265662,7.521994551989073,0.000553645885626466,0.515339110402751,0.00078888981;0;0.00022001997;0;0;0.0036295746;0;0.0012685526;0;0.00018306784;0,19661.555;0;4;0;0;24105.934;0;2;0;99.191559;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.48,True,654.2186550794718,13.351401132738317,3.8378937363682333,0.9115196116328064,0.9115196116328064,8.848038836719363,19.189468681841213,3.612443984158301,0.000288007973035974,0.4992121400510461,1.2978489e-05;0;3.0802795e-05;0.00013401564;4.7172253e-05;0.0010481295;0.00069567325;0.00050742103;0;0.00027731047;0.0004145843,3067.26;0;7;2;2407.755;11601.975;13673.1;2;0;250.425;144.27,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00015481862761173657
BGM,t1_t0,0.48,True,587.190302959283,11.983475577305335,3.8944901279600757,0.9315253709686007,0.9315253709686007,6.847462903139934,19.472450639800385,4.507769115092191,0.00027168406658828947,0.4946029711128414,1.486479e-05;0;2.7431061e-06;0.00013401564;0.00010600857;0.00079716205;0.00061618029;0.00050742103;0;0.00025169866;0.0005584306,3304.8716;0;2;2;3630.7417;8823.9616;12769.013;2;0;227.29627;171.10333,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00015481862761173657
APM,t1_t0,0.48,True,682.2424173852315,13.92331465017142,4.775084022073965,0.9014233640665363,0.9014233640665363,9.857663593346366,19.107241168389255,3.369858190835788,0.00029967231238839967,0.4884866879073284,1.7225301e-05;0;4.122154e-05;0;0;0.0012477732;0.00091609624;0.00052856357;0;0;0.0005455156,3505.44;0;8;0;68.793;13259.4;15626.4;2;0;7.155;164.88,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.00015481862761173657
Proposed,t1_t0,0.485,True,701.4159168727928,62.85006189126641,35.8465508708024,0.8611163528671282,0.8611163528671282,13.888364713287181,21.30128973823253,7.830877876820448,0.0005710497108041508,0.5182880446106226,0.00081976674;0;0.00028288282;0;0;0.0037225856;0;0.0012685526;0;0.00018775911;0,20431.103;0;5;0;0;24723.67;0;2;0;101.73343;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.485,True,644.029161559098,13.143452285105269,4.173293751693194,0.9143624347805733,0.9143624347805733,8.563756521942667,20.86646875846597,3.896072454622266,0.0003061855600475365,0.5022559295093928,1.4320765e-05;0;3.9572678e-05;0.00013401564;5.2491232e-05;0.0011063589;0.00076524262;0.00050742103;0;0.00029271661;0.0004559017,3237.6633;0;8;2;2541.5192;12246.529;14432.717;2;0;264.3375;152.285,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00016328382789418416
BGM,t1_t0,0.485,True,568.9970512597508,11.612184725869035,4.203763847405991,0.935868395969865,0.935868395969865,6.413160403013496,21.018819237029977,4.986621694101187,0.00028789136625853026,0.4967382744502666,1.6310297e-05;0;2.7431061e-06;0.00013401564;0.00011724666;0.00083911795;0.0006749227;0.00050742103;0;0.00026494595;0.0006100817,3478.8122;0;2;2;3821.8333;9288.3806;13441.066;2;0;239.25923;180.10877,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00016328382789418416
APM,t1_t0,0.485,True,673.3301136399099,13.741430900015512,5.254525460538673,0.903989627553231,0.903989627553231,9.601037244676903,21.02579546534516,3.6407984210354876,0.0003201253644351499,0.4911593739518654,1.8985708e-05;0;5.1329543e-05;0;0;0.0013170939;0.0010063476;0.00052856357;0;0;0.00059905866,3700.1867;0;9;0;72.614833;13996.033;16494.533;2;0;7.5525;174.04,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.00016328382789418416
Proposed,t1_t0,0.49,True,691.3789716260804,60.68523588572759,38.09241516535378,0.865750393808952,0.865750393808952,13.424960619104798,22.450164324526867,8.142225230968391,0.0005884276764512536,0.5212324451359066,0.00085058312;0;0.00034574566;0;0;0.0038153835;0;0.0012685526;0;0.00019243963;0,21199.142;0;6;0;0;25339.99;0;2;0;104.26947;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.49,True,613.5219035220908,12.520855181385805,4.173293751693194,0.9237888516339813,0.9237888516339813,7.621114836601873,20.86646875846597,4.296276790406223,0.0003061855600475365,0.5022559295093928,1.4320765e-05;0;3.9572678e-05;0.00013401564;5.2491232e-05;0.0011063589;0.00076524262;0.00050742103;0;0.00029271661;0.0004559017,3237.6633;0;8;2;2541.5192;12246.529;14432.717;2;0;264.3375;152.285,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00017209046085048756
BGM,t1_t0,0.49,True,528.0037675177822,10.775587097536796,4.203763847405991,0.9455165237633688,0.9455165237633688,5.448347623663119,21.018819237029977,5.716119696515756,0.00028789136625853026,0.4967382744502666,1.6310297e-05;0;2.7431061e-06;0.00013401564;0.00011724666;0.00083911795;0.0006749227;0.00050742103;0;0.00026494595;0.0006100817,3478.8122;0;2;2;3821.8333;9288.3806;13441.066;2;0;239.25923;180.10877,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00017209046085048756
APM,t1_t0,0.49,True,646.2768994432427,13.189324486925695,5.254525460538673,0.913309108249656,0.913309108249656,8.669089175034394,21.02579546534516,3.9685062793804136,0.0003201253644351499,0.4911593739518654,1.8985708e-05;0;5.1329543e-05;0;0;0.0013170939;0.0010063476;0.00052856357;0;0;0.00059905866,3700.1867;0;9;0;72.614833;13996.033;16494.533;2;0;7.5525;174.04,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.00017209046085048756
Proposed,t1_t0,0.495,True,681.27716643135,58.18381549121948,40.382239329819654,0.8703941658332098,0.8703941658332098,12.960583416679016,23.643549449473994,8.455961941776268,0.0006057816196801143,0.5241726321152164,0.00088134321;0;0.00040860851;0;0;0.0039079834;0;0.0012685526;0;0.00019711017;0,21965.777;0;7;0;0;25954.995;0;2;0;106.80011;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.495,True,598.0168394796159,12.20442530257646,4.502865355706692,0.9277852823154275,0.9277852823154275,7.2214717684572545,22.51432677853348,4.70928000556787,0.00032394719788506293,0.5045606206676656,1.5715909e-05;0;3.9572678e-05;0.00013401564;5.8086907e-05;0.0011645883;0.00083724793;0.00050742103;0;0.00030812275;0.00049864803,3408.0667;0;8;2;2675.2833;12891.083;15192.333;2;0;278.25;160.3,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00018123828681539155
BGM,t1_t0,0.495,True,480.3540179811653,9.80314322849745,4.203763847405991,0.9551646515568726,0.9551646515568726,4.483534844312742,21.018819237029977,6.729280432451056,0.00028789136625853026,0.4967382744502666,1.6310297e-05;0;2.7431061e-06;0.00013401564;0.00011724666;0.00083911795;0.0006749227;0.00050742103;0;0.00026494595;0.0006100817,3478.8122;0;2;2;3821.8333;9288.3806;13441.066;2;0;239.25923;180.10877,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.00018123828681539155
APM,t1_t0,0.495,True,632.9530010588489,12.91740819300406,5.725941951452025,0.9170104059807346,0.9170104059807346,8.298959401926542,22.912292596046864,4.340032007222727,0.000340096869266599,0.4930929616963283,2.0812666e-05;0;5.1329543e-05;0;0;0.0013864146;0.001099592;0.00052856357;0;0;0.00065435317,3894.9333;0;9;0;76.436667;14732.667;17362.667;2;0;7.95;183.2,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.00018123828681539155
Proposed,t1_t0,0.5,True,671.1360237948747,61.24727367366466,45.09380412714845,0.870994238460941,0.870994238460941,12.900576153905895,26.16374048676824,9.181222726159957,0.0006404239411670526,0.5300414995506588,0.00094270961;0;0.00053433421;0;0;0.004092643;0;0.0012685526;0;0.000206424;0,23495.216;0;9;0;0;27181.418;0;2;0;111.84662;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.5,True,585.602930893204,11.951080229097517,4.875098189389174,0.930713658159494,0.930713658159494,6.928634184050598,24.375490946945916,5.129626444989702,0.0003429588586707401,0.5076044101260124,1.7162417e-05;0;4.9276361e-05;0.00013401564;6.3958204e-05;0.0012228177;0.0009115984;0.00050742103;0;0.00032352888;0.00054276879,3578.47;0;9;2;2809.0475;13535.638;15951.95;2;0;292.1625;168.315,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.0002005566682209751
BGM,t1_t0,0.5,True,423.4589284445964,8.642018951295817,4.203763847405991,0.9648127793503763,0.9648127793503763,3.518722064962365,21.018819237029977,8.244424675568933,0.00028789136625853026,0.4967382744502666,1.6310297e-05;0;2.7431061e-06;0.00013401564;0.00011724666;0.00083911795;0.0006749227;0.00050742103;0;0.00026494595;0.0006100817,3478.8122;0;2;2;3821.8333;9288.3806;13441.066;2;0;239.25923;180.10877,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,0.0002005566682209751
APM,t1_t0,0.5,True,622.3582423027526,12.701188626293217,6.257522052442781,0.9196635471503093,0.9196635471503093,8.03364528496907,25.03948679100935,4.721212843691162,0.0003614908120933114,0.49576564774086535,2.2704071e-05;0;6.2363936e-05;0;0;0.0014557354;0.0011957064;0.00052856357;0;0;0.00071132558,4089.68;0;10;0;80.2585;15469.3;18230.8;2;0;8.3475;192.36,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,0.0002005566682209751
